timestamp_us	,x	,y	,z	,type
3553837183033000,0.001000,0.002000,0.003000,gyro
3553837183034000,0.100000,-9.800000,0.200000,accel
3553837183034000,0.001000,0.002000,0.003000,gyro
3553837183035000,0.100000,-9.800000,0.200000,accel
3553837183035000,0.001000,0.002000,0.003000,gyro
3553837183036000,0.100000,-9.800000,0.200000,accel
3553837183036000,0.001000,0.002000,0.003000,gyro
3553837183037000,0.100000,-9.800000,0.200000,accel
3553837183037000,0.001000,0.002000,0.003000,gyro
3553837183038000,0.100000,-9.800000,0.200000,accel
3553837183038000,0.001000,0.002000,0.003000,gyro
3553837183039000,0.100000,-9.800000,0.200000,accel
3553837183039000,0.001000,0.002000,0.003000,gyro
3553837183040000,0.100000,-9.800000,0.200000,accel
3553837183040000,0.001000,0.002000,0.003000,gyro
3553837183041000,0.100000,-9.800000,0.200000,accel
3553837183041000,0.001000,0.002000,0.003000,gyro
3553837183042000,0.100000,-9.800000,0.200000,accel
3553837183042000,0.001000,0.002000,0.003000,gyro
3553837183043000,0.100000,-9.800000,0.200000,accel
3553837183043000,0.001000,0.002000,0.003000,gyro
3553837183044000,0.100000,-9.800000,0.200000,accel
3553837183044000,0.001000,0.002000,0.003000,gyro
3553837183045000,0.100000,-9.800000,0.200000,accel
3553837183045000,0.001000,0.002000,0.003000,gyro
3553837183046000,0.100000,-9.800000,0.200000,accel
3553837183046000,0.001000,0.002000,0.003000,gyro
3553837183047000,0.100000,-9.800000,0.200000,accel
3553837183047000,0.001000,0.002000,0.003000,gyro
3553837183048000,0.100000,-9.800000,0.200000,accel
3553837183048000,0.001000,0.002000,0.003000,gyro
3553837183049000,0.100000,-9.800000,0.200000,accel
3553837183049000,0.001000,0.002000,0.003000,gyro
3553837183050000,0.100000,-9.800000,0.200000,accel
3553837183050000,0.001000,0.002000,0.003000,gyro
3553837183051000,0.100000,-9.800000,0.200000,accel
3553837183051000,0.001000,0.002000,0.003000,gyro
3553837183052000,0.100000,-9.800000,0.200000,accel
3553837183052000,0.001000,0.002000,0.003000,gyro
3553837183053000,0.100000,-9.800000,0.200000,accel
3553837183053000,0.001000,0.002000,0.003000,gyro
3553837183054000,0.100000,-9.800000,0.200000,accel
3553837183054000,0.001000,0.002000,0.003000,gyro
3553837183055000,0.100000,-9.800000,0.200000,accel
3553837183055000,0.001000,0.002000,0.003000,gyro
3553837183056000,0.100000,-9.800000,0.200000,accel
3553837183056000,0.001000,0.002000,0.003000,gyro
3553837183057000,0.100000,-9.800000,0.200000,accel
3553837183057000,0.001000,0.002000,0.003000,gyro
3553837183058000,0.100000,-9.800000,0.200000,accel
3553837183058000,0.001000,0.002000,0.003000,gyro
3553837183059000,0.100000,-9.800000,0.200000,accel
3553837183059000,0.001000,0.002000,0.003000,gyro
3553837183060000,0.100000,-9.800000,0.200000,accel
3553837183060000,0.001000,0.002000,0.003000,gyro
3553837183061000,0.100000,-9.800000,0.200000,accel
3553837183061000,0.001000,0.002000,0.003000,gyro
3553837183062000,0.100000,-9.800000,0.200000,accel
3553837183062000,0.001000,0.002000,0.003000,gyro
3553837183063000,0.100000,-9.800000,0.200000,accel
3553837183063000,0.001000,0.002000,0.003000,gyro
3553837183064000,0.100000,-9.800000,0.200000,accel
3553837183064000,0.001000,0.002000,0.003000,gyro
3553837183065000,0.100000,-9.800000,0.200000,accel
3553837183065000,0.001000,0.002000,0.003000,gyro
3553837183066000,0.100000,-9.800000,0.200000,accel
3553837183066000,0.001000,0.002000,0.003000,gyro
3553837183067000,0.100000,-9.800000,0.200000,accel
3553837183067000,0.001000,0.002000,0.003000,gyro
3553837183068000,0.100000,-9.800000,0.200000,accel
3553837183068000,0.001000,0.002000,0.003000,gyro
3553837183069000,0.100000,-9.800000,0.200000,accel
3553837183069000,0.001000,0.002000,0.003000,gyro
3553837183070000,0.100000,-9.800000,0.200000,accel
3553837183070000,0.001000,0.002000,0.003000,gyro
3553837183071000,0.100000,-9.800000,0.200000,accel
3553837183071000,0.001000,0.002000,0.003000,gyro
3553837183072000,0.100000,-9.800000,0.200000,accel
3553837183072000,0.001000,0.002000,0.003000,gyro
3553837183073000,0.100000,-9.800000,0.200000,accel
3553837183073000,0.001000,0.002000,0.003000,gyro
3553837183074000,0.100000,-9.800000,0.200000,accel
3553837183074000,0.001000,0.002000,0.003000,gyro
3553837183075000,0.100000,-9.800000,0.200000,accel
3553837183075000,0.001000,0.002000,0.003000,gyro
3553837183076000,0.100000,-9.800000,0.200000,accel
3553837183076000,0.001000,0.002000,0.003000,gyro
3553837183077000,0.100000,-9.800000,0.200000,accel
3553837183077000,0.001000,0.002000,0.003000,gyro
3553837183078000,0.100000,-9.800000,0.200000,accel
3553837183078000,0.001000,0.002000,0.003000,gyro
3553837183079000,0.100000,-9.800000,0.200000,accel
3553837183079000,0.001000,0.002000,0.003000,gyro
3553837183080000,0.100000,-9.800000,0.200000,accel
3553837183080000,0.001000,0.002000,0.003000,gyro
3553837183081000,0.100000,-9.800000,0.200000,accel
3553837183081000,0.001000,0.002000,0.003000,gyro
3553837183082000,0.100000,-9.800000,0.200000,accel
3553837183082000,0.001000,0.002000,0.003000,gyro
3553837183083000,0.100000,-9.800000,0.200000,accel
3553837183083000,0.001000,0.002000,0.003000,gyro
3553837183084000,0.100000,-9.800000,0.200000,accel
3553837183084000,0.001000,0.002000,0.003000,gyro
3553837183085000,0.100000,-9.800000,0.200000,accel
3553837183085000,0.001000,0.002000,0.003000,gyro
3553837183086000,0.100000,-9.800000,0.200000,accel
3553837183086000,0.001000,0.002000,0.003000,gyro
3553837183087000,0.100000,-9.800000,0.200000,accel
3553837183087000,0.001000,0.002000,0.003000,gyro
3553837183088000,0.100000,-9.800000,0.200000,accel
3553837183088000,0.001000,0.002000,0.003000,gyro
3553837183089000,0.100000,-9.800000,0.200000,accel
3553837183089000,0.001000,0.002000,0.003000,gyro
3553837183090000,0.100000,-9.800000,0.200000,accel
3553837183090000,0.001000,0.002000,0.003000,gyro
3553837183091000,0.100000,-9.800000,0.200000,accel
3553837183091000,0.001000,0.002000,0.003000,gyro
3553837183092000,0.100000,-9.800000,0.200000,accel
3553837183092000,0.001000,0.002000,0.003000,gyro
3553837183093000,0.100000,-9.800000,0.200000,accel
3553837183093000,0.001000,0.002000,0.003000,gyro
3553837183094000,0.100000,-9.800000,0.200000,accel
3553837183094000,0.001000,0.002000,0.003000,gyro
3553837183095000,0.100000,-9.800000,0.200000,accel
3553837183095000,0.001000,0.002000,0.003000,gyro
3553837183096000,0.100000,-9.800000,0.200000,accel
3553837183096000,0.001000,0.002000,0.003000,gyro
3553837183097000,0.100000,-9.800000,0.200000,accel
3553837183097000,0.001000,0.002000,0.003000,gyro
3553837183098000,0.100000,-9.800000,0.200000,accel
3553837183098000,0.001000,0.002000,0.003000,gyro
3553837183099000,0.100000,-9.800000,0.200000,accel
3553837183099000,0.001000,0.002000,0.003000,gyro
3553837183100000,0.100000,-9.800000,0.200000,accel
3553837183100000,0.001000,0.002000,0.003000,gyro
3553837183101000,0.100000,-9.800000,0.200000,accel
3553837183101000,0.001000,0.002000,0.003000,gyro
3553837183102000,0.100000,-9.800000,0.200000,accel
3553837183102000,0.001000,0.002000,0.003000,gyro
3553837183103000,0.100000,-9.800000,0.200000,accel
3553837183103000,0.001000,0.002000,0.003000,gyro
3553837183104000,0.100000,-9.800000,0.200000,accel
3553837183104000,0.001000,0.002000,0.003000,gyro
3553837183105000,0.100000,-9.800000,0.200000,accel
3553837183105000,0.001000,0.002000,0.003000,gyro
3553837183106000,0.100000,-9.800000,0.200000,accel
3553837183106000,0.001000,0.002000,0.003000,gyro
3553837183107000,0.100000,-9.800000,0.200000,accel
3553837183107000,0.001000,0.002000,0.003000,gyro
3553837183108000,0.100000,-9.800000,0.200000,accel
3553837183108000,0.001000,0.002000,0.003000,gyro
3553837183109000,0.100000,-9.800000,0.200000,accel
3553837183109000,0.001000,0.002000,0.003000,gyro
3553837183110000,0.100000,-9.800000,0.200000,accel
3553837183110000,0.001000,0.002000,0.003000,gyro
3553837183111000,0.100000,-9.800000,0.200000,accel
3553837183111000,0.001000,0.002000,0.003000,gyro
3553837183112000,0.100000,-9.800000,0.200000,accel
3553837183112000,0.001000,0.002000,0.003000,gyro
3553837183113000,0.100000,-9.800000,0.200000,accel
3553837183113000,0.001000,0.002000,0.003000,gyro
3553837183114000,0.100000,-9.800000,0.200000,accel
3553837183114000,0.001000,0.002000,0.003000,gyro
3553837183115000,0.100000,-9.800000,0.200000,accel
3553837183115000,0.001000,0.002000,0.003000,gyro
3553837183116000,0.100000,-9.800000,0.200000,accel
3553837183116000,0.001000,0.002000,0.003000,gyro
3553837183117000,0.100000,-9.800000,0.200000,accel
3553837183117000,0.001000,0.002000,0.003000,gyro
3553837183118000,0.100000,-9.800000,0.200000,accel
3553837183118000,0.001000,0.002000,0.003000,gyro
3553837183119000,0.100000,-9.800000,0.200000,accel
3553837183119000,0.001000,0.002000,0.003000,gyro
3553837183120000,0.100000,-9.800000,0.200000,accel
3553837183120000,0.001000,0.002000,0.003000,gyro
3553837183121000,0.100000,-9.800000,0.200000,accel
3553837183121000,0.001000,0.002000,0.003000,gyro
3553837183122000,0.100000,-9.800000,0.200000,accel
3553837183122000,0.001000,0.002000,0.003000,gyro
3553837183123000,0.100000,-9.800000,0.200000,accel
3553837183123000,0.001000,0.002000,0.003000,gyro
3553837183124000,0.100000,-9.800000,0.200000,accel
3553837183124000,0.001000,0.002000,0.003000,gyro
3553837183125000,0.100000,-9.800000,0.200000,accel
3553837183125000,0.001000,0.002000,0.003000,gyro
3553837183126000,0.100000,-9.800000,0.200000,accel
3553837183126000,0.001000,0.002000,0.003000,gyro
3553837183127000,0.100000,-9.800000,0.200000,accel
3553837183127000,0.001000,0.002000,0.003000,gyro
3553837183128000,0.100000,-9.800000,0.200000,accel
3553837183128000,0.001000,0.002000,0.003000,gyro
3553837183129000,0.100000,-9.800000,0.200000,accel
3553837183129000,0.001000,0.002000,0.003000,gyro
3553837183130000,0.100000,-9.800000,0.200000,accel
3553837183130000,0.001000,0.002000,0.003000,gyro
3553837183131000,0.100000,-9.800000,0.200000,accel
3553837183131000,0.001000,0.002000,0.003000,gyro
3553837183132000,0.100000,-9.800000,0.200000,accel
3553837183132000,0.001000,0.002000,0.003000,gyro
3553837183133000,0.100000,-9.800000,0.200000,accel
3553837183133000,0.001000,0.002000,0.003000,gyro
3553837183134000,0.100000,-9.800000,0.200000,accel
3553837183134000,0.001000,0.002000,0.003000,gyro
3553837183135000,0.100000,-9.800000,0.200000,accel
3553837183135000,0.001000,0.002000,0.003000,gyro
3553837183136000,0.100000,-9.800000,0.200000,accel
3553837183136000,0.001000,0.002000,0.003000,gyro
3553837183137000,0.100000,-9.800000,0.200000,accel
3553837183137000,0.001000,0.002000,0.003000,gyro
3553837183138000,0.100000,-9.800000,0.200000,accel
3553837183138000,0.001000,0.002000,0.003000,gyro
3553837183139000,0.100000,-9.800000,0.200000,accel
3553837183139000,0.001000,0.002000,0.003000,gyro
3553837183140000,0.100000,-9.800000,0.200000,accel
3553837183140000,0.001000,0.002000,0.003000,gyro
3553837183141000,0.100000,-9.800000,0.200000,accel
3553837183141000,0.001000,0.002000,0.003000,gyro
3553837183142000,0.100000,-9.800000,0.200000,accel
3553837183142000,0.001000,0.002000,0.003000,gyro
3553837183143000,0.100000,-9.800000,0.200000,accel
3553837183143000,0.001000,0.002000,0.003000,gyro
3553837183144000,0.100000,-9.800000,0.200000,accel
3553837183144000,0.001000,0.002000,0.003000,gyro
3553837183145000,0.100000,-9.800000,0.200000,accel
3553837183145000,0.001000,0.002000,0.003000,gyro
3553837183146000,0.100000,-9.800000,0.200000,accel
3553837183146000,0.001000,0.002000,0.003000,gyro
3553837183147000,0.100000,-9.800000,0.200000,accel
3553837183147000,0.001000,0.002000,0.003000,gyro
3553837183148000,0.100000,-9.800000,0.200000,accel
3553837183148000,0.001000,0.002000,0.003000,gyro
3553837183149000,0.100000,-9.800000,0.200000,accel
3553837183149000,0.001000,0.002000,0.003000,gyro
3553837183150000,0.100000,-9.800000,0.200000,accel
3553837183150000,0.001000,0.002000,0.003000,gyro
3553837183151000,0.100000,-9.800000,0.200000,accel
3553837183151000,0.001000,0.002000,0.003000,gyro
3553837183152000,0.100000,-9.800000,0.200000,accel
3553837183152000,0.001000,0.002000,0.003000,gyro
3553837183153000,0.100000,-9.800000,0.200000,accel
3553837183153000,0.001000,0.002000,0.003000,gyro
3553837183154000,0.100000,-9.800000,0.200000,accel
3553837183154000,0.001000,0.002000,0.003000,gyro
3553837183155000,0.100000,-9.800000,0.200000,accel
3553837183155000,0.001000,0.002000,0.003000,gyro
3553837183156000,0.100000,-9.800000,0.200000,accel
3553837183156000,0.001000,0.002000,0.003000,gyro
3553837183157000,0.100000,-9.800000,0.200000,accel
3553837183157000,0.001000,0.002000,0.003000,gyro
3553837183158000,0.100000,-9.800000,0.200000,accel
3553837183158000,0.001000,0.002000,0.003000,gyro
3553837183159000,0.100000,-9.800000,0.200000,accel
3553837183159000,0.001000,0.002000,0.003000,gyro
3553837183160000,0.100000,-9.800000,0.200000,accel
3553837183160000,0.001000,0.002000,0.003000,gyro
3553837183161000,0.100000,-9.800000,0.200000,accel
3553837183161000,0.001000,0.002000,0.003000,gyro
3553837183162000,0.100000,-9.800000,0.200000,accel
3553837183162000,0.001000,0.002000,0.003000,gyro
3553837183163000,0.100000,-9.800000,0.200000,accel
3553837183163000,0.001000,0.002000,0.003000,gyro
3553837183164000,0.100000,-9.800000,0.200000,accel
3553837183164000,0.001000,0.002000,0.003000,gyro
3553837183165000,0.100000,-9.800000,0.200000,accel
3553837183165000,0.001000,0.002000,0.003000,gyro
3553837183166000,0.100000,-9.800000,0.200000,accel
3553837183166000,0.001000,0.002000,0.003000,gyro
3553837183167000,0.100000,-9.800000,0.200000,accel
3553837183167000,0.001000,0.002000,0.003000,gyro
3553837183168000,0.100000,-9.800000,0.200000,accel
3553837183168000,0.001000,0.002000,0.003000,gyro
3553837183169000,0.100000,-9.800000,0.200000,accel
3553837183169000,0.001000,0.002000,0.003000,gyro
3553837183170000,0.100000,-9.800000,0.200000,accel
3553837183170000,0.001000,0.002000,0.003000,gyro
3553837183171000,0.100000,-9.800000,0.200000,accel
3553837183171000,0.001000,0.002000,0.003000,gyro
3553837183172000,0.100000,-9.800000,0.200000,accel
3553837183172000,0.001000,0.002000,0.003000,gyro
3553837183173000,0.100000,-9.800000,0.200000,accel
3553837183173000,0.001000,0.002000,0.003000,gyro
3553837183174000,0.100000,-9.800000,0.200000,accel
3553837183174000,0.001000,0.002000,0.003000,gyro
3553837183175000,0.100000,-9.800000,0.200000,accel
3553837183175000,0.001000,0.002000,0.003000,gyro
3553837183176000,0.100000,-9.800000,0.200000,accel
3553837183176000,0.001000,0.002000,0.003000,gyro
3553837183177000,0.100000,-9.800000,0.200000,accel
3553837183177000,0.001000,0.002000,0.003000,gyro
3553837183178000,0.100000,-9.800000,0.200000,accel
3553837183178000,0.001000,0.002000,0.003000,gyro
3553837183179000,0.100000,-9.800000,0.200000,accel
3553837183179000,0.001000,0.002000,0.003000,gyro
3553837183180000,0.100000,-9.800000,0.200000,accel
3553837183180000,0.001000,0.002000,0.003000,gyro
3553837183181000,0.100000,-9.800000,0.200000,accel
3553837183181000,0.001000,0.002000,0.003000,gyro
3553837183182000,0.100000,-9.800000,0.200000,accel
3553837183182000,0.001000,0.002000,0.003000,gyro
3553837183183000,0.100000,-9.800000,0.200000,accel
3553837183183000,0.001000,0.002000,0.003000,gyro
3553837183184000,0.100000,-9.800000,0.200000,accel
3553837183184000,0.001000,0.002000,0.003000,gyro
3553837183185000,0.100000,-9.800000,0.200000,accel
3553837183185000,0.001000,0.002000,0.003000,gyro
3553837183186000,0.100000,-9.800000,0.200000,accel
3553837183186000,0.001000,0.002000,0.003000,gyro
3553837183187000,0.100000,-9.800000,0.200000,accel
3553837183187000,0.001000,0.002000,0.003000,gyro
3553837183188000,0.100000,-9.800000,0.200000,accel
3553837183188000,0.001000,0.002000,0.003000,gyro
3553837183189000,0.100000,-9.800000,0.200000,accel
3553837183189000,0.001000,0.002000,0.003000,gyro
3553837183190000,0.100000,-9.800000,0.200000,accel
3553837183190000,0.001000,0.002000,0.003000,gyro
3553837183191000,0.100000,-9.800000,0.200000,accel
3553837183191000,0.001000,0.002000,0.003000,gyro
3553837183192000,0.100000,-9.800000,0.200000,accel
3553837183192000,0.001000,0.002000,0.003000,gyro
3553837183193000,0.100000,-9.800000,0.200000,accel
3553837183193000,0.001000,0.002000,0.003000,gyro
3553837183194000,0.100000,-9.800000,0.200000,accel
3553837183194000,0.001000,0.002000,0.003000,gyro
3553837183195000,0.100000,-9.800000,0.200000,accel
3553837183195000,0.001000,0.002000,0.003000,gyro
3553837183196000,0.100000,-9.800000,0.200000,accel
3553837183196000,0.001000,0.002000,0.003000,gyro
3553837183197000,0.100000,-9.800000,0.200000,accel
3553837183197000,0.001000,0.002000,0.003000,gyro
3553837183198000,0.100000,-9.800000,0.200000,accel
3553837183198000,0.001000,0.002000,0.003000,gyro
3553837183199000,0.100000,-9.800000,0.200000,accel
3553837183199000,0.001000,0.002000,0.003000,gyro
3553837183200000,0.100000,-9.800000,0.200000,accel
3553837183200000,0.001000,0.002000,0.003000,gyro
3553837183201000,0.100000,-9.800000,0.200000,accel
3553837183201000,0.001000,0.002000,0.003000,gyro
3553837183202000,0.100000,-9.800000,0.200000,accel
3553837183202000,0.001000,0.002000,0.003000,gyro
3553837183203000,0.100000,-9.800000,0.200000,accel
3553837183203000,0.001000,0.002000,0.003000,gyro
3553837183204000,0.100000,-9.800000,0.200000,accel
3553837183204000,0.001000,0.002000,0.003000,gyro
3553837183205000,0.100000,-9.800000,0.200000,accel
3553837183205000,0.001000,0.002000,0.003000,gyro
3553837183206000,0.100000,-9.800000,0.200000,accel
3553837183206000,0.001000,0.002000,0.003000,gyro
3553837183207000,0.100000,-9.800000,0.200000,accel
3553837183207000,0.001000,0.002000,0.003000,gyro
3553837183208000,0.100000,-9.800000,0.200000,accel
3553837183208000,0.001000,0.002000,0.003000,gyro
3553837183209000,0.100000,-9.800000,0.200000,accel
3553837183209000,0.001000,0.002000,0.003000,gyro
3553837183210000,0.100000,-9.800000,0.200000,accel
3553837183210000,0.001000,0.002000,0.003000,gyro
3553837183211000,0.100000,-9.800000,0.200000,accel
3553837183211000,0.001000,0.002000,0.003000,gyro
3553837183212000,0.100000,-9.800000,0.200000,accel
3553837183212000,0.001000,0.002000,0.003000,gyro
3553837183213000,0.100000,-9.800000,0.200000,accel
3553837183213000,0.001000,0.002000,0.003000,gyro
3553837183214000,0.100000,-9.800000,0.200000,accel
3553837183214000,0.001000,0.002000,0.003000,gyro
3553837183215000,0.100000,-9.800000,0.200000,accel
3553837183215000,0.001000,0.002000,0.003000,gyro
3553837183216000,0.100000,-9.800000,0.200000,accel
3553837183216000,0.001000,0.002000,0.003000,gyro
3553837183217000,0.100000,-9.800000,0.200000,accel
3553837183217000,0.001000,0.002000,0.003000,gyro
3553837183218000,0.100000,-9.800000,0.200000,accel
3553837183218000,0.001000,0.002000,0.003000,gyro
3553837183219000,0.100000,-9.800000,0.200000,accel
3553837183219000,0.001000,0.002000,0.003000,gyro
3553837183220000,0.100000,-9.800000,0.200000,accel
3553837183220000,0.001000,0.002000,0.003000,gyro
3553837183221000,0.100000,-9.800000,0.200000,accel
3553837183221000,0.001000,0.002000,0.003000,gyro
3553837183222000,0.100000,-9.800000,0.200000,accel
3553837183222000,0.001000,0.002000,0.003000,gyro
3553837183223000,0.100000,-9.800000,0.200000,accel
3553837183223000,0.001000,0.002000,0.003000,gyro
3553837183224000,0.100000,-9.800000,0.200000,accel
3553837183224000,0.001000,0.002000,0.003000,gyro
3553837183225000,0.100000,-9.800000,0.200000,accel
3553837183225000,0.001000,0.002000,0.003000,gyro
3553837183226000,0.100000,-9.800000,0.200000,accel
3553837183226000,0.001000,0.002000,0.003000,gyro
3553837183227000,0.100000,-9.800000,0.200000,accel
3553837183227000,0.001000,0.002000,0.003000,gyro
3553837183228000,0.100000,-9.800000,0.200000,accel
3553837183228000,0.001000,0.002000,0.003000,gyro
3553837183229000,0.100000,-9.800000,0.200000,accel
3553837183229000,0.001000,0.002000,0.003000,gyro
3553837183230000,0.100000,-9.800000,0.200000,accel
3553837183230000,0.001000,0.002000,0.003000,gyro
3553837183231000,0.100000,-9.800000,0.200000,accel
3553837183231000,0.001000,0.002000,0.003000,gyro
3553837183232000,0.100000,-9.800000,0.200000,accel
3553837183232000,0.001000,0.002000,0.003000,gyro
3553837183233000,0.100000,-9.800000,0.200000,accel
3553837183233000,0.001000,0.002000,0.003000,gyro
3553837183234000,0.100000,-9.800000,0.200000,accel
3553837183234000,0.001000,0.002000,0.003000,gyro
3553837183235000,0.100000,-9.800000,0.200000,accel
3553837183235000,0.001000,0.002000,0.003000,gyro
3553837183236000,0.100000,-9.800000,0.200000,accel
3553837183236000,0.001000,0.002000,0.003000,gyro
3553837183237000,0.100000,-9.800000,0.200000,accel
3553837183237000,0.001000,0.002000,0.003000,gyro
3553837183238000,0.100000,-9.800000,0.200000,accel
3553837183238000,0.001000,0.002000,0.003000,gyro
3553837183239000,0.100000,-9.800000,0.200000,accel
3553837183239000,0.001000,0.002000,0.003000,gyro
3553837183240000,0.100000,-9.800000,0.200000,accel
3553837183240000,0.001000,0.002000,0.003000,gyro
3553837183241000,0.100000,-9.800000,0.200000,accel
3553837183241000,0.001000,0.002000,0.003000,gyro
3553837183242000,0.100000,-9.800000,0.200000,accel
3553837183242000,0.001000,0.002000,0.003000,gyro
3553837183243000,0.100000,-9.800000,0.200000,accel
3553837183243000,0.001000,0.002000,0.003000,gyro
3553837183244000,0.100000,-9.800000,0.200000,accel
3553837183244000,0.001000,0.002000,0.003000,gyro
3553837183245000,0.100000,-9.800000,0.200000,accel
3553837183245000,0.001000,0.002000,0.003000,gyro
3553837183246000,0.100000,-9.800000,0.200000,accel
3553837183246000,0.001000,0.002000,0.003000,gyro
3553837183247000,0.100000,-9.800000,0.200000,accel
3553837183247000,0.001000,0.002000,0.003000,gyro
3553837183248000,0.100000,-9.800000,0.200000,accel
3553837183248000,0.001000,0.002000,0.003000,gyro
3553837183249000,0.100000,-9.800000,0.200000,accel
3553837183249000,0.001000,0.002000,0.003000,gyro
3553837183250000,0.100000,-9.800000,0.200000,accel
3553837183250000,0.001000,0.002000,0.003000,gyro
3553837183251000,0.100000,-9.800000,0.200000,accel
3553837183251000,0.001000,0.002000,0.003000,gyro
3553837183252000,0.100000,-9.800000,0.200000,accel
3553837183252000,0.001000,0.002000,0.003000,gyro
3553837183253000,0.100000,-9.800000,0.200000,accel
3553837183253000,0.001000,0.002000,0.003000,gyro
3553837183254000,0.100000,-9.800000,0.200000,accel
3553837183254000,0.001000,0.002000,0.003000,gyro
3553837183255000,0.100000,-9.800000,0.200000,accel
3553837183255000,0.001000,0.002000,0.003000,gyro
3553837183256000,0.100000,-9.800000,0.200000,accel
3553837183256000,0.001000,0.002000,0.003000,gyro
3553837183257000,0.100000,-9.800000,0.200000,accel
3553837183257000,0.001000,0.002000,0.003000,gyro
3553837183258000,0.100000,-9.800000,0.200000,accel
3553837183258000,0.001000,0.002000,0.003000,gyro
3553837183259000,0.100000,-9.800000,0.200000,accel
3553837183259000,0.001000,0.002000,0.003000,gyro
3553837183260000,0.100000,-9.800000,0.200000,accel
3553837183260000,0.001000,0.002000,0.003000,gyro
3553837183261000,0.100000,-9.800000,0.200000,accel
3553837183261000,0.001000,0.002000,0.003000,gyro
3553837183262000,0.100000,-9.800000,0.200000,accel
3553837183262000,0.001000,0.002000,0.003000,gyro
3553837183263000,0.100000,-9.800000,0.200000,accel
3553837183263000,0.001000,0.002000,0.003000,gyro
3553837183264000,0.100000,-9.800000,0.200000,accel
3553837183264000,0.001000,0.002000,0.003000,gyro
3553837183265000,0.100000,-9.800000,0.200000,accel
3553837183265000,0.001000,0.002000,0.003000,gyro
3553837183266000,0.100000,-9.800000,0.200000,accel
3553837183266000,0.001000,0.002000,0.003000,gyro
3553837183267000,0.100000,-9.800000,0.200000,accel
3553837183267000,0.001000,0.002000,0.003000,gyro
3553837183268000,0.100000,-9.800000,0.200000,accel
