timestamp_us	,x	,y	,z	,type
1786611600138000,0.100000,-9.800000,0.200000,accel
1786611600138000,0.001000,0.002000,0.003000,gyro
1786611600140000,0.100000,-9.800000,0.200000,accel
1786611600140000,0.001000,0.002000,0.003000,gyro
1786611600142000,0.100000,-9.800000,0.200000,accel
1786611600142000,0.001000,0.002000,0.003000,gyro
1786611600144000,0.100000,-9.800000,0.200000,accel
1786611600144000,0.001000,0.002000,0.003000,gyro
1786611600146000,0.100000,-9.800000,0.200000,accel
1786611600146000,0.001000,0.002000,0.003000,gyro
1786611600148000,0.100000,-9.800000,0.200000,accel
1786611600148000,0.001000,0.002000,0.003000,gyro
1786611600150000,0.100000,-9.800000,0.200000,accel
1786611600150000,0.001000,0.002000,0.003000,gyro
1786611600152000,0.100000,-9.800000,0.200000,accel
1786611600152000,0.001000,0.002000,0.003000,gyro
1786611600154000,0.100000,-9.800000,0.200000,accel
1786611600154000,0.001000,0.002000,0.003000,gyro
1786611600156000,0.100000,-9.800000,0.200000,accel
1786611600156000,0.001000,0.002000,0.003000,gyro
1786611600158000,0.100000,-9.800000,0.200000,accel
1786611600158000,0.001000,0.002000,0.003000,gyro
1786611600160000,0.100000,-9.800000,0.200000,accel
1786611600160000,0.001000,0.002000,0.003000,gyro
1786611600162000,0.100000,-9.800000,0.200000,accel
1786611600162000,0.001000,0.002000,0.003000,gyro
1786611600164000,0.100000,-9.800000,0.200000,accel
1786611600164000,0.001000,0.002000,0.003000,gyro
1786611600166000,0.100000,-9.800000,0.200000,accel
1786611600166000,0.001000,0.002000,0.003000,gyro
1786611600168000,0.100000,-9.800000,0.200000,accel
1786611600168000,0.001000,0.002000,0.003000,gyro
1786611600170000,0.100000,-9.800000,0.200000,accel
1786611600170000,0.001000,0.002000,0.003000,gyro
1786611600172000,0.100000,-9.800000,0.200000,accel
1786611600172000,0.001000,0.002000,0.003000,gyro
1786611600174000,0.100000,-9.800000,0.200000,accel
1786611600174000,0.001000,0.002000,0.003000,gyro
1786611600176000,0.100000,-9.800000,0.200000,accel
1786611600176000,0.001000,0.002000,0.003000,gyro
1786611600178000,0.100000,-9.800000,0.200000,accel
1786611600178000,0.001000,0.002000,0.003000,gyro
1786611600180000,0.100000,-9.800000,0.200000,accel
1786611600180000,0.001000,0.002000,0.003000,gyro
1786611600182000,0.100000,-9.800000,0.200000,accel
1786611600182000,0.001000,0.002000,0.003000,gyro
1786611600184000,0.100000,-9.800000,0.200000,accel
1786611600184000,0.001000,0.002000,0.003000,gyro
1786611600186000,0.100000,-9.800000,0.200000,accel
1786611600186000,0.001000,0.002000,0.003000,gyro
1786611600188000,0.100000,-9.800000,0.200000,accel
1786611600188000,0.001000,0.002000,0.003000,gyro
1786611600190000,0.100000,-9.800000,0.200000,accel
1786611600190000,0.001000,0.002000,0.003000,gyro
1786611600192000,0.100000,-9.800000,0.200000,accel
1786611600192000,0.001000,0.002000,0.003000,gyro
1786611600194000,0.100000,-9.800000,0.200000,accel
1786611600194000,0.001000,0.002000,0.003000,gyro
1786611600196000,0.100000,-9.800000,0.200000,accel
1786611600196000,0.001000,0.002000,0.003000,gyro
1786611600198000,0.100000,-9.800000,0.200000,accel
1786611600198000,0.001000,0.002000,0.003000,gyro
1786611600200000,0.100000,-9.800000,0.200000,accel
1786611600200000,0.001000,0.002000,0.003000,gyro
1786611600202000,0.100000,-9.800000,0.200000,accel
1786611600202000,0.001000,0.002000,0.003000,gyro
1786611600204000,0.100000,-9.800000,0.200000,accel
1786611600204000,0.001000,0.002000,0.003000,gyro
1786611600206000,0.100000,-9.800000,0.200000,accel
1786611600206000,0.001000,0.002000,0.003000,gyro
1786611600208000,0.100000,-9.800000,0.200000,accel
1786611600208000,0.001000,0.002000,0.003000,gyro
1786611600210000,0.100000,-9.800000,0.200000,accel
1786611600210000,0.001000,0.002000,0.003000,gyro
1786611600212000,0.100000,-9.800000,0.200000,accel
1786611600212000,0.001000,0.002000,0.003000,gyro
1786611600214000,0.100000,-9.800000,0.200000,accel
1786611600214000,0.001000,0.002000,0.003000,gyro
1786611600216000,0.100000,-9.800000,0.200000,accel
1786611600216000,0.001000,0.002000,0.003000,gyro
1786611600218000,0.100000,-9.800000,0.200000,accel
1786611600218000,0.001000,0.002000,0.003000,gyro
1786611600220000,0.100000,-9.800000,0.200000,accel
1786611600220000,0.001000,0.002000,0.003000,gyro
1786611600222000,0.100000,-9.800000,0.200000,accel
1786611600222000,0.001000,0.002000,0.003000,gyro
1786611600224000,0.100000,-9.800000,0.200000,accel
1786611600224000,0.001000,0.002000,0.003000,gyro
1786611600226000,0.100000,-9.800000,0.200000,accel
1786611600226000,0.001000,0.002000,0.003000,gyro
1786611600228000,0.100000,-9.800000,0.200000,accel
1786611600228000,0.001000,0.002000,0.003000,gyro
1786611600230000,0.100000,-9.800000,0.200000,accel
1786611600230000,0.001000,0.002000,0.003000,gyro
1786611600232000,0.100000,-9.800000,0.200000,accel
1786611600232000,0.001000,0.002000,0.003000,gyro
1786611600234000,0.100000,-9.800000,0.200000,accel
1786611600234000,0.001000,0.002000,0.003000,gyro
1786611600236000,0.100000,-9.800000,0.200000,accel
1786611600236000,0.001000,0.002000,0.003000,gyro
1786611600238000,0.100000,-9.800000,0.200000,accel
1786611600238000,0.001000,0.002000,0.003000,gyro
1786611600240000,0.100000,-9.800000,0.200000,accel
1786611600240000,0.001000,0.002000,0.003000,gyro
1786611600242000,0.100000,-9.800000,0.200000,accel
1786611600242000,0.001000,0.002000,0.003000,gyro
1786611600244000,0.100000,-9.800000,0.200000,accel
1786611600244000,0.001000,0.002000,0.003000,gyro
1786611600246000,0.100000,-9.800000,0.200000,accel
1786611600246000,0.001000,0.002000,0.003000,gyro
1786611600248000,0.100000,-9.800000,0.200000,accel
1786611600248000,0.001000,0.002000,0.003000,gyro
1786611600250000,0.100000,-9.800000,0.200000,accel
1786611600250000,0.001000,0.002000,0.003000,gyro
1786611600252000,0.100000,-9.800000,0.200000,accel
1786611600252000,0.001000,0.002000,0.003000,gyro
1786611600254000,0.100000,-9.800000,0.200000,accel
1786611600254000,0.001000,0.002000,0.003000,gyro
1786611600256000,0.100000,-9.800000,0.200000,accel
1786611600256000,0.001000,0.002000,0.003000,gyro
1786611600258000,0.100000,-9.800000,0.200000,accel
1786611600258000,0.001000,0.002000,0.003000,gyro
1786611600260000,0.100000,-9.800000,0.200000,accel
1786611600260000,0.001000,0.002000,0.003000,gyro
1786611600262000,0.100000,-9.800000,0.200000,accel
1786611600262000,0.001000,0.002000,0.003000,gyro
1786611600264000,0.100000,-9.800000,0.200000,accel
1786611600264000,0.001000,0.002000,0.003000,gyro
1786611600266000,0.100000,-9.800000,0.200000,accel
1786611600266000,0.001000,0.002000,0.003000,gyro
1786611600268000,0.100000,-9.800000,0.200000,accel
1786611600268000,0.001000,0.002000,0.003000,gyro
1786611600270000,0.100000,-9.800000,0.200000,accel
1786611600270000,0.001000,0.002000,0.003000,gyro
1786611600272000,0.100000,-9.800000,0.200000,accel
1786611600272000,0.001000,0.002000,0.003000,gyro
1786611600274000,0.100000,-9.800000,0.200000,accel
1786611600274000,0.001000,0.002000,0.003000,gyro
1786611600276000,0.100000,-9.800000,0.200000,accel
1786611600276000,0.001000,0.002000,0.003000,gyro
1786611600278000,0.100000,-9.800000,0.200000,accel
1786611600278000,0.001000,0.002000,0.003000,gyro
1786611600280000,0.100000,-9.800000,0.200000,accel
1786611600280000,0.001000,0.002000,0.003000,gyro
1786611600282000,0.100000,-9.800000,0.200000,accel
1786611600282000,0.001000,0.002000,0.003000,gyro
1786611600284000,0.100000,-9.800000,0.200000,accel
1786611600284000,0.001000,0.002000,0.003000,gyro
1786611600286000,0.100000,-9.800000,0.200000,accel
1786611600286000,0.001000,0.002000,0.003000,gyro
1786611600288000,0.100000,-9.800000,0.200000,accel
1786611600288000,0.001000,0.002000,0.003000,gyro
1786611600290000,0.100000,-9.800000,0.200000,accel
1786611600290000,0.001000,0.002000,0.003000,gyro
1786611600292000,0.100000,-9.800000,0.200000,accel
1786611600292000,0.001000,0.002000,0.003000,gyro
1786611600294000,0.100000,-9.800000,0.200000,accel
1786611600294000,0.001000,0.002000,0.003000,gyro
1786611600296000,0.100000,-9.800000,0.200000,accel
1786611600296000,0.001000,0.002000,0.003000,gyro
1786611600298000,0.100000,-9.800000,0.200000,accel
1786611600298000,0.001000,0.002000,0.003000,gyro
1786611600300000,0.100000,-9.800000,0.200000,accel
1786611600300000,0.001000,0.002000,0.003000,gyro
1786611600302000,0.100000,-9.800000,0.200000,accel
1786611600302000,0.001000,0.002000,0.003000,gyro
1786611600304000,0.100000,-9.800000,0.200000,accel
1786611600304000,0.001000,0.002000,0.003000,gyro
1786611600306000,0.100000,-9.800000,0.200000,accel
1786611600306000,0.001000,0.002000,0.003000,gyro
1786611600308000,0.100000,-9.800000,0.200000,accel
1786611600308000,0.001000,0.002000,0.003000,gyro
1786611600310000,0.100000,-9.800000,0.200000,accel
1786611600310000,0.001000,0.002000,0.003000,gyro
1786611600312000,0.100000,-9.800000,0.200000,accel
1786611600312000,0.001000,0.002000,0.003000,gyro
1786611600314000,0.100000,-9.800000,0.200000,accel
1786611600314000,0.001000,0.002000,0.003000,gyro
1786611600316000,0.100000,-9.800000,0.200000,accel
1786611600316000,0.001000,0.002000,0.003000,gyro
1786611600318000,0.100000,-9.800000,0.200000,accel
1786611600318000,0.001000,0.002000,0.003000,gyro
1786611600320000,0.100000,-9.800000,0.200000,accel
1786611600320000,0.001000,0.002000,0.003000,gyro
1786611600322000,0.100000,-9.800000,0.200000,accel
1786611600322000,0.001000,0.002000,0.003000,gyro
1786611600324000,0.100000,-9.800000,0.200000,accel
1786611600324000,0.001000,0.002000,0.003000,gyro
1786611600326000,0.100000,-9.800000,0.200000,accel
1786611600326000,0.001000,0.002000,0.003000,gyro
1786611600328000,0.100000,-9.800000,0.200000,accel
1786611600328000,0.001000,0.002000,0.003000,gyro
1786611600330000,0.100000,-9.800000,0.200000,accel
1786611600330000,0.001000,0.002000,0.003000,gyro
1786611600332000,0.100000,-9.800000,0.200000,accel
1786611600332000,0.001000,0.002000,0.003000,gyro
1786611600334000,0.100000,-9.800000,0.200000,accel
1786611600334000,0.001000,0.002000,0.003000,gyro
1786611600336000,0.100000,-9.800000,0.200000,accel
1786611600336000,0.001000,0.002000,0.003000,gyro
1786611600338000,0.100000,-9.800000,0.200000,accel
1786611600338000,0.001000,0.002000,0.003000,gyro
1786611600340000,0.100000,-9.800000,0.200000,accel
1786611600340000,0.001000,0.002000,0.003000,gyro
1786611600342000,0.100000,-9.800000,0.200000,accel
1786611600342000,0.001000,0.002000,0.003000,gyro
1786611600344000,0.100000,-9.800000,0.200000,accel
1786611600344000,0.001000,0.002000,0.003000,gyro
1786611600346000,0.100000,-9.800000,0.200000,accel
1786611600346000,0.001000,0.002000,0.003000,gyro
1786611600348000,0.100000,-9.800000,0.200000,accel
1786611600348000,0.001000,0.002000,0.003000,gyro
1786611600350000,0.100000,-9.800000,0.200000,accel
1786611600350000,0.001000,0.002000,0.003000,gyro
1786611600352000,0.100000,-9.800000,0.200000,accel
1786611600352000,0.001000,0.002000,0.003000,gyro
1786611600354000,0.100000,-9.800000,0.200000,accel
1786611600354000,0.001000,0.002000,0.003000,gyro
1786611600356000,0.100000,-9.800000,0.200000,accel
1786611600356000,0.001000,0.002000,0.003000,gyro
1786611600358000,0.100000,-9.800000,0.200000,accel
1786611600358000,0.001000,0.002000,0.003000,gyro
1786611600360000,0.100000,-9.800000,0.200000,accel
1786611600360000,0.001000,0.002000,0.003000,gyro
1786611600362000,0.100000,-9.800000,0.200000,accel
1786611600362000,0.001000,0.002000,0.003000,gyro
1786611600364000,0.100000,-9.800000,0.200000,accel
1786611600364000,0.001000,0.002000,0.003000,gyro
1786611600366000,0.100000,-9.800000,0.200000,accel
1786611600366000,0.001000,0.002000,0.003000,gyro
1786611600368000,0.100000,-9.800000,0.200000,accel
1786611600368000,0.001000,0.002000,0.003000,gyro
1786611600370000,0.100000,-9.800000,0.200000,accel
1786611600370000,0.001000,0.002000,0.003000,gyro
1786611600372000,0.100000,-9.800000,0.200000,accel
1786611600372000,0.001000,0.002000,0.003000,gyro
1786611600374000,0.100000,-9.800000,0.200000,accel
1786611600374000,0.001000,0.002000,0.003000,gyro
1786611600376000,0.100000,-9.800000,0.200000,accel
1786611600376000,0.001000,0.002000,0.003000,gyro
1786611600378000,0.100000,-9.800000,0.200000,accel
1786611600378000,0.001000,0.002000,0.003000,gyro
1786611600380000,0.100000,-9.800000,0.200000,accel
1786611600380000,0.001000,0.002000,0.003000,gyro
1786611600382000,0.100000,-9.800000,0.200000,accel
1786611600382000,0.001000,0.002000,0.003000,gyro
1786611600384000,0.100000,-9.800000,0.200000,accel
1786611600384000,0.001000,0.002000,0.003000,gyro
1786611600386000,0.100000,-9.800000,0.200000,accel
1786611600386000,0.001000,0.002000,0.003000,gyro
1786611600388000,0.100000,-9.800000,0.200000,accel
1786611600388000,0.001000,0.002000,0.003000,gyro
1786611600390000,0.100000,-9.800000,0.200000,accel
1786611600390000,0.001000,0.002000,0.003000,gyro
1786611600392000,0.100000,-9.800000,0.200000,accel
1786611600392000,0.001000,0.002000,0.003000,gyro
1786611600394000,0.100000,-9.800000,0.200000,accel
1786611600394000,0.001000,0.002000,0.003000,gyro
1786611600396000,0.100000,-9.800000,0.200000,accel
1786611600396000,0.001000,0.002000,0.003000,gyro
1786611600398000,0.100000,-9.800000,0.200000,accel
1786611600398000,0.001000,0.002000,0.003000,gyro
1786611600400000,0.100000,-9.800000,0.200000,accel
1786611600400000,0.001000,0.002000,0.003000,gyro
1786611600402000,0.100000,-9.800000,0.200000,accel
1786611600402000,0.001000,0.002000,0.003000,gyro
1786611600404000,0.100000,-9.800000,0.200000,accel
1786611600404000,0.001000,0.002000,0.003000,gyro
1786611600406000,0.100000,-9.800000,0.200000,accel
1786611600406000,0.001000,0.002000,0.003000,gyro
1786611600408000,0.100000,-9.800000,0.200000,accel
1786611600408000,0.001000,0.002000,0.003000,gyro
1786611600410000,0.100000,-9.800000,0.200000,accel
1786611600410000,0.001000,0.002000,0.003000,gyro
1786611600412000,0.100000,-9.800000,0.200000,accel
1786611600412000,0.001000,0.002000,0.003000,gyro
1786611600414000,0.100000,-9.800000,0.200000,accel
1786611600414000,0.001000,0.002000,0.003000,gyro
1786611600416000,0.100000,-9.800000,0.200000,accel
1786611600416000,0.001000,0.002000,0.003000,gyro
1786611600418000,0.100000,-9.800000,0.200000,accel
1786611600418000,0.001000,0.002000,0.003000,gyro
1786611600420000,0.100000,-9.800000,0.200000,accel
1786611600420000,0.001000,0.002000,0.003000,gyro
1786611600422000,0.100000,-9.800000,0.200000,accel
1786611600422000,0.001000,0.002000,0.003000,gyro
1786611600424000,0.100000,-9.800000,0.200000,accel
1786611600424000,0.001000,0.002000,0.003000,gyro
1786611600426000,0.100000,-9.800000,0.200000,accel
1786611600426000,0.001000,0.002000,0.003000,gyro
1786611600428000,0.100000,-9.800000,0.200000,accel
1786611600428000,0.001000,0.002000,0.003000,gyro
1786611600430000,0.100000,-9.800000,0.200000,accel
1786611600430000,0.001000,0.002000,0.003000,gyro
1786611600432000,0.100000,-9.800000,0.200000,accel
1786611600432000,0.001000,0.002000,0.003000,gyro
1786611600434000,0.100000,-9.800000,0.200000,accel
1786611600434000,0.001000,0.002000,0.003000,gyro
1786611600436000,0.100000,-9.800000,0.200000,accel
1786611600436000,0.001000,0.002000,0.003000,gyro
1786611600438000,0.100000,-9.800000,0.200000,accel
1786611600438000,0.001000,0.002000,0.003000,gyro
1786611600440000,0.100000,-9.800000,0.200000,accel
1786611600440000,0.001000,0.002000,0.003000,gyro
1786611600442000,0.100000,-9.800000,0.200000,accel
1786611600442000,0.001000,0.002000,0.003000,gyro
1786611600444000,0.100000,-9.800000,0.200000,accel
1786611600444000,0.001000,0.002000,0.003000,gyro
1786611600446000,0.100000,-9.800000,0.200000,accel
1786611600446000,0.001000,0.002000,0.003000,gyro
1786611600448000,0.100000,-9.800000,0.200000,accel
1786611600448000,0.001000,0.002000,0.003000,gyro
1786611600450000,0.100000,-9.800000,0.200000,accel
1786611600450000,0.001000,0.002000,0.003000,gyro
1786611600452000,0.100000,-9.800000,0.200000,accel
1786611600452000,0.001000,0.002000,0.003000,gyro
1786611600454000,0.100000,-9.800000,0.200000,accel
1786611600454000,0.001000,0.002000,0.003000,gyro
1786611600456000,0.100000,-9.800000,0.200000,accel
1786611600456000,0.001000,0.002000,0.003000,gyro
1786611600458000,0.100000,-9.800000,0.200000,accel
1786611600458000,0.001000,0.002000,0.003000,gyro
1786611600460000,0.100000,-9.800000,0.200000,accel
1786611600460000,0.001000,0.002000,0.003000,gyro
1786611600462000,0.100000,-9.800000,0.200000,accel
1786611600462000,0.001000,0.002000,0.003000,gyro
1786611600464000,0.100000,-9.800000,0.200000,accel
1786611600464000,0.001000,0.002000,0.003000,gyro
1786611600466000,0.100000,-9.800000,0.200000,accel
1786611600466000,0.001000,0.002000,0.003000,gyro
1786611600468000,0.100000,-9.800000,0.200000,accel
1786611600468000,0.001000,0.002000,0.003000,gyro
1786611600470000,0.100000,-9.800000,0.200000,accel
1786611600470000,0.001000,0.002000,0.003000,gyro
1786611600472000,0.100000,-9.800000,0.200000,accel
1786611600472000,0.001000,0.002000,0.003000,gyro
1786611600474000,0.100000,-9.800000,0.200000,accel
1786611600474000,0.001000,0.002000,0.003000,gyro
1786611600476000,0.100000,-9.800000,0.200000,accel
1786611600476000,0.001000,0.002000,0.003000,gyro
1786611600478000,0.100000,-9.800000,0.200000,accel
1786611600478000,0.001000,0.002000,0.003000,gyro
1786611600480000,0.100000,-9.800000,0.200000,accel
1786611600480000,0.001000,0.002000,0.003000,gyro
1786611600482000,0.100000,-9.800000,0.200000,accel
1786611600482000,0.001000,0.002000,0.003000,gyro
1786611600484000,0.100000,-9.800000,0.200000,accel
1786611600484000,0.001000,0.002000,0.003000,gyro
1786611600486000,0.100000,-9.800000,0.200000,accel
1786611600486000,0.001000,0.002000,0.003000,gyro
1786611600488000,0.100000,-9.800000,0.200000,accel
1786611600488000,0.001000,0.002000,0.003000,gyro
1786611600490000,0.100000,-9.800000,0.200000,accel
1786611600490000,0.001000,0.002000,0.003000,gyro
1786611600492000,0.100000,-9.800000,0.200000,accel
1786611600492000,0.001000,0.002000,0.003000,gyro
1786611600494000,0.100000,-9.800000,0.200000,accel
1786611600494000,0.001000,0.002000,0.003000,gyro
1786611600496000,0.100000,-9.800000,0.200000,accel
1786611600496000,0.001000,0.002000,0.003000,gyro
1786611600498000,0.100000,-9.800000,0.200000,accel
1786611600498000,0.001000,0.002000,0.003000,gyro
1786611600500000,0.100000,-9.800000,0.200000,accel
1786611600500000,0.001000,0.002000,0.003000,gyro
1786611600502000,0.100000,-9.800000,0.200000,accel
1786611600502000,0.001000,0.002000,0.003000,gyro
1786611600504000,0.100000,-9.800000,0.200000,accel
1786611600504000,0.001000,0.002000,0.003000,gyro
1786611600506000,0.100000,-9.800000,0.200000,accel
1786611600506000,0.001000,0.002000,0.003000,gyro
1786611600508000,0.100000,-9.800000,0.200000,accel
1786611600508000,0.001000,0.002000,0.003000,gyro
1786611600510000,0.100000,-9.800000,0.200000,accel
1786611600510000,0.001000,0.002000,0.003000,gyro
1786611600512000,0.100000,-9.800000,0.200000,accel
1786611600512000,0.001000,0.002000,0.003000,gyro
1786611600514000,0.100000,-9.800000,0.200000,accel
1786611600514000,0.001000,0.002000,0.003000,gyro
1786611600516000,0.100000,-9.800000,0.200000,accel
1786611600516000,0.001000,0.002000,0.003000,gyro
1786611600518000,0.100000,-9.800000,0.200000,accel
1786611600518000,0.001000,0.002000,0.003000,gyro
1786611600520000,0.100000,-9.800000,0.200000,accel
1786611600520000,0.001000,0.002000,0.003000,gyro
1786611600522000,0.100000,-9.800000,0.200000,accel
1786611600522000,0.001000,0.002000,0.003000,gyro
1786611600524000,0.100000,-9.800000,0.200000,accel
1786611600524000,0.001000,0.002000,0.003000,gyro
1786611600526000,0.100000,-9.800000,0.200000,accel
1786611600526000,0.001000,0.002000,0.003000,gyro
1786611600528000,0.100000,-9.800000,0.200000,accel
1786611600528000,0.001000,0.002000,0.003000,gyro
1786611600530000,0.100000,-9.800000,0.200000,accel
1786611600530000,0.001000,0.002000,0.003000,gyro
1786611600532000,0.100000,-9.800000,0.200000,accel
1786611600532000,0.001000,0.002000,0.003000,gyro
1786611600534000,0.100000,-9.800000,0.200000,accel
1786611600534000,0.001000,0.002000,0.003000,gyro
1786611600536000,0.100000,-9.800000,0.200000,accel
